Year,Country,Company,Production_Capacity_Wafers,Fab_Count,Technology_Node_nm,AI_Chip_Production,Foundry_Revenue_USD,Global_Market_Share
2010,USA,Intel,1138769.5108201234,32,22nm,0.0,1138769510.8201234,2.67
2010,South Korea,Samsung,878370.2014763316,11,20nm,0.0,878370201.4763316,2.06
2010,USA,Broadcom,398972.03339558135,8,15nm,0.0,398972033.39558136,0.93
2010,USA,Qualcomm,995247.6783505778,9,13nm,0.0,995247678.3505778,2.33
2010,USA,AMD,1379811.4574128925,7,17nm,0.0,1379811457.4128926,3.23
2010,USA,Texas Instruments,354653.59095562313,2,11nm,0.0,354653590.95562315,0.83
2010,USA,Applied Materials,287576.0049955662,8,14nm,0.0,287576004.9955662,0.67
2010,USA,Lam Research,1427174.9807456846,27,16nm,0.0,1427174980.7456846,3.34
2010,USA,Micron,882730.5869640983,15,20nm,0.0,882730586.9640982,2.07
2010,Japan,Tokyo Electron,445269.2169800928,6,21nm,0.0,445269216.9800928,1.04
2010,USA,Analog Devices,1421291.0743310961,39,16nm,0.0,1421291074.3310962,3.33
2010,USA,KLA,1177137.2894201162,19,17nm,0.0,1177137289.4201162,2.76
2010,Netherlands,NXP,330879.7603142074,7,13nm,0.0,330879760.31420743,0.77
2010,USA,Marvell,517400.10762877483,14,13nm,0.0,517400107.6287748,1.21
2010,USA,Microchip,134602.67920494624,1,22nm,0.0,134602679.20494625,0.32
2010,Japan,Renesas,775173.0438038969,11,20nm,0.0,775173043.8038969,1.81
2010,Germany,Infineon,1258664.1140284585,15,19nm,0.0,1258664114.0284586,2.95
2010,Switzerland,STMicroelectronics,1163550.5393022732,24,13nm,0.0,1163550539.3022733,2.72
2010,USA,ON Semiconductor,1317548.1327700738,23,14nm,0.0,1317548132.770074,3.08
2010,USA,GlobalFoundries,655085.4325934101,2,13nm,0.0,655085432.5934101,1.53
2010,China,SMIC,1155353.7232583154,3,16nm,0.0,1155353723.2583153,2.7
2010,Taiwan,UMC,798089.966195815,3,22nm,0.0,798089966.195815,1.87
2010,UK,Arm,362404.23693701776,4,15nm,0.0,362404236.93701774,0.85
2010,Taiwan,MediaTek,368712.4933125044,1,19nm,0.0,368712493.31250435,0.86
2010,Taiwan,Realtek,1451262.8847049496,13,19nm,0.0,1451262884.7049496,3.4
2010,Taiwan,Novatek,1120587.6006293113,29,16nm,0.0,1120587600.6293113,2.62
2010,South Korea,SK Hynix,475308.43129143096,6,19nm,0.0,475308431.29143095,1.11
2010,USA,Western Digital,1230665.8157632852,9,15nm,0.0,1230665815.7632852,2.88
2010,Japan,Kioxia,1355852.0892212505,34,22nm,0.0,1355852089.2212505,3.17
2010,Japan,Sony,1138744.9417326588,15,18nm,0.0,1138744941.7326589,2.67
2010,Japan,Rohhm,1001690.9537435609,5,17nm,0.0,1001690953.7435609,2.34
2010,USA,Qorvo,1072701.6178547363,8,20nm,0.0,1072701617.8547363,2.51
2010,USA,Skyworks,888145.9873557441,26,12nm,0.0,888145987.3557441,2.08
2010,USA,Synopsys,420029.42220653646,8,14nm,0.0,420029422.2065365,0.98
2010,USA,Cadence,1080203.5211847262,26,12nm,0.0,1080203521.1847262,2.53
2010,USA,Ansys,785366.0623839486,13,15nm,0.0,785366062.3839486,1.84
2010,USA,Entegris,1401399.547977418,36,19nm,0.0,1401399547.977418,3.28
2010,USA,Amkor,1080060.1545304463,17,22nm,0.0,1080060154.5304463,2.53
2010,Taiwan,ASE,1051055.2780623294,24,21nm,0.0,1051055278.0623294,2.46
2010,China,JCET,432885.2363330208,11,13nm,0.0,432885236.3330208,1.01
2010,Taiwan,Powertech,537652.6697999851,7,22nm,0.0,537652669.7999852,1.26
2010,Netherlands,Nexperia,1289109.7189094524,28,19nm,0.0,1289109718.9094524,3.02
2010,Germany,Bosch,856247.0077717796,25,17nm,0.0,856247007.7717795,2.0
2010,Israel,Tower Semiconductor,589361.0335087449,4,20nm,0.0,589361033.508745,1.38
2010,Israel,VisIC,1109632.5801511195,15,11nm,0.0,1109632580.1511195,2.6
2011,USA,NVIDIA,1305436.9408036585,4,15nm,0.0,1305436940.8036585,3.6
2011,Taiwan,TSMC,1504820.5496738807,22,11nm,0.0,1504820549.6738806,4.16
2011,Netherlands,ASML,1101699.0642558967,28,14nm,0.0,1101699064.2558968,3.04
2011,USA,Intel,1499926.583114086,6,13nm,0.0,1499926583.114086,4.14
2011,South Korea,Samsung,1122331.5459829536,30,10nm,0.0,1122331545.9829535,3.1
2011,USA,Broadcom,1246205.288799032,22,12nm,0.0,1246205288.7990322,3.44
2011,USA,Qualcomm,231075.12841164312,7,10nm,0.0,231075128.41164312,0.64
2011,USA,AMD,501567.75813862175,6,17nm,0.0,501567758.13862175,1.39
2011,USA,Texas Instruments,1052835.848203316,26,11nm,0.0,1052835848.2033161,2.91
2011,USA,Applied Materials,980183.7573030313,18,16nm,0.0,980183757.3030313,2.71
2011,USA,Lam Research,1407346.2448710348,4,15nm,0.0,1407346244.8710349,3.89
2011,USA,Micron,109738.57886286838,2,11nm,0.0,109738578.86286838,0.3
2011,Japan,Tokyo Electron,496993.65467413253,6,14nm,0.0,496993654.6741325,1.37
2011,USA,Analog Devices,538421.8978508604,13,12nm,0.0,538421897.8508604,1.49
2011,USA,KLA,134828.51127082715,4,11nm,0.0,134828511.27082714,0.37
2011,Netherlands,NXP,688372.8901112799,15,12nm,0.0,688372890.11128,1.9
2011,USA,Marvell,116953.61168686104,2,17nm,0.0,116953611.68686104,0.32
2011,USA,Microchip,1005794.5494965098,21,15nm,0.0,1005794549.4965098,2.78
2011,Japan,Renesas,333269.0590793845,5,16nm,0.0,333269059.0793845,0.92
2011,Germany,Infineon,184985.43138324874,2,11nm,0.0,184985431.38324875,0.51
2011,Switzerland,STMicroelectronics,687236.7510160545,21,9.8nm,0.0,687236751.0160545,1.9
2011,USA,ON Semiconductor,818906.8104641238,6,18nm,0.0,818906810.4641238,2.26
2011,USA,GlobalFoundries,203108.02368101812,3,16nm,0.0,203108023.6810181,0.56
2011,China,SMIC,1101218.1761736895,16,12nm,0.0,1101218176.1736896,3.04
2011,Taiwan,UMC,634973.2030218104,6,11nm,0.0,634973203.0218104,1.75
2011,UK,Arm,764737.3005919539,8,11nm,0.0,764737300.5919539,2.11
2011,Taiwan,MediaTek,1028612.4604178523,30,14nm,0.0,1028612460.4178523,2.84
2011,Taiwan,Realtek,147931.81047168377,1,17nm,0.0,147931810.47168377,0.41
2011,Taiwan,Novatek,482584.7104768398,3,14nm,0.0,482584710.4768398,1.33
2011,South Korea,SK Hynix,978322.4942229142,20,11nm,0.0,978322494.2229142,2.7
2011,USA,Western Digital,53953.12932178757,2,11nm,0.0,53953129.32178757,0.15
2011,Japan,Kioxia,1057883.9315518197,24,14nm,0.0,1057883931.5518197,2.92
2011,Japan,Sony,506306.3318105316,5,14nm,0.0,506306331.8105316,1.4
2011,Japan,Rohhm,1346599.2674561595,39,10nm,0.0,1346599267.4561594,3.72
2011,USA,Qorvo,266184.66253593646,8,16nm,0.0,266184662.53593644,0.74
2011,USA,Skyworks,1372267.619916425,11,14nm,0.0,1372267619.916425,3.79
2011,USA,Synopsys,1096031.0439201423,24,12nm,0.0,1096031043.9201424,3.03
2011,USA,Cadence,54384.84047909758,1,11nm,0.0,54384840.479097575,0.15
2011,USA,Ansys,714936.1998910505,21,12nm,0.0,714936199.8910505,1.97
2011,USA,Entegris,1306658.6405232642,10,15nm,0.0,1306658640.5232642,3.61
2011,USA,Amkor,1515073.5637927551,8,9.3nm,0.0,1515073563.7927551,4.18
2011,Taiwan,ASE,689612.2620089412,4,16nm,0.0,689612262.0089412,1.9
2011,China,JCET,1420199.420385961,21,11nm,0.0,1420199420.385961,3.92
2011,Taiwan,Powertech,690858.6415710403,16,9.3nm,0.0,690858641.5710403,1.91
2011,Netherlands,Nexperia,926380.610027255,18,15nm,0.0,926380610.027255,2.56
2011,Germany,Bosch,398631.53949095245,9,10nm,0.0,398631539.49095243,1.1
2011,Israel,Tower Semiconductor,333691.64109307044,9,16nm,0.0,333691641.09307045,0.92
2011,Israel,VisIC,51879.496543233436,1,11nm,0.0,51879496.54323344,0.14
2012,USA,NVIDIA,456624.322361973,5,7.8nm,0.0,456624322.361973,1.13
2012,Taiwan,TSMC,751618.7300238142,17,11nm,0.0,751618730.0238142,1.85
2012,Netherlands,ASML,1087062.776361789,5,14nm,0.0,1087062776.361789,2.68
2012,USA,Intel,1346755.195465863,34,13nm,0.0,1346755195.465863,3.32
2012,South Korea,Samsung,1494490.0767521698,26,8.9nm,0.0,1494490076.7521698,3.68
2012,USA,Broadcom,999116.6971127845,23,12nm,0.0,999116697.1127845,2.46
2012,USA,Qualcomm,849632.069893668,4,10nm,0.0,849632069.893668,2.09
2012,USA,AMD,1475762.0420705443,28,11nm,0.0,1475762042.0705442,3.64
2012,USA,Texas Instruments,453562.31055127946,6,13nm,0.0,453562310.5512795,1.12
2012,USA,Applied Materials,1077014.0585220784,26,10nm,0.0,1077014058.5220785,2.65
2012,USA,Lam Research,1020227.6401072557,10,12nm,0.0,1020227640.1072557,2.51
2012,USA,Micron,702478.8912468329,11,12nm,0.0,702478891.2468328,1.73
2012,Japan,Tokyo Electron,1500088.014463277,6,13nm,0.0,1500088014.463277,3.7
2012,USA,Analog Devices,490456.7171263188,8,7.5nm,0.0,490456717.12631875,1.21
2012,USA,KLA,504040.25004420284,9,7.8nm,0.0,504040250.04420286,1.24
2012,Netherlands,NXP,802038.1036728029,23,8.2nm,0.0,802038103.6728029,1.98
2012,USA,Marvell,1230643.0616223908,17,12nm,0.0,1230643061.6223907,3.03
2012,USA,Microchip,440050.9856408396,3,8.6nm,0.0,440050985.64083964,1.08
2012,Japan,Renesas,142531.3707684508,2,12nm,0.0,142531370.76845083,0.35
2012,Germany,Infineon,1414490.8793706207,36,12nm,0.0,1414490879.3706207,3.49
2012,Switzerland,STMicroelectronics,205157.16182860898,3,9.7nm,0.0,205157161.828609,0.51
2012,USA,ON Semiconductor,423932.4919514701,7,11nm,0.0,423932491.9514701,1.04
2012,USA,GlobalFoundries,591597.2090683008,8,13nm,0.0,591597209.0683008,1.46
2012,China,SMIC,1269611.1861652671,14,14nm,0.0,1269611186.1652672,3.13
2012,Taiwan,UMC,1526013.9466599294,18,10.0nm,0.0,1526013946.6599293,3.76
2012,UK,Arm,824834.3525656315,24,13nm,0.0,824834352.5656315,2.03
2012,Taiwan,MediaTek,192826.5653310688,3,11nm,0.0,192826565.33106878,0.48
2012,Taiwan,Realtek,820911.7169608148,7,13nm,0.0,820911716.9608148,2.02
2012,Taiwan,Novatek,1093443.147739041,28,13nm,0.0,1093443147.7390409,2.69
2012,South Korea,SK Hynix,1205421.97854788,18,11nm,0.0,1205421978.54788,2.97
2012,USA,Western Digital,283452.9567957573,6,8.7nm,0.0,283452956.7957573,0.7
2012,Japan,Kioxia,1120112.957919926,10,8.2nm,0.0,1120112957.919926,2.76
2012,Japan,Sony,291166.08054415724,1,12nm,0.0,291166080.54415727,0.72
2012,Japan,Rohhm,1180404.8449235384,20,8.6nm,0.0,1180404844.9235384,2.91
2012,USA,Qorvo,163013.20121676152,1,8.6nm,0.0,163013201.21676153,0.4
2012,USA,Skyworks,1428861.478853574,13,10.0nm,0.0,1428861478.853574,3.52
2012,USA,Synopsys,197181.71966673044,2,11nm,0.0,197181719.66673043,0.49
2012,USA,Cadence,984956.2070939832,9,7.8nm,0.0,984956207.0939832,2.43
2012,USA,Ansys,645139.538791761,6,9.0nm,0.0,645139538.791761,1.59
2012,USA,Entegris,1537064.874654698,30,11nm,0.0,1537064874.654698,3.79
2012,USA,Amkor,683935.3623245688,10,11nm,0.0,683935362.3245687,1.69
2012,Taiwan,ASE,1124001.9374326163,25,8.6nm,0.0,1124001937.4326162,2.77
2012,China,JCET,816176.7952561511,12,13nm,0.0,816176795.2561511,2.01
2012,Taiwan,Powertech,1022064.8684704142,18,8.2nm,0.0,1022064868.4704142,2.52
2012,Netherlands,Nexperia,981640.2104591092,6,9.9nm,0.0,981640210.4591092,2.42
2012,Germany,Bosch,255976.20082887236,6,8.9nm,0.0,255976200.82887235,0.63
2012,Israel,Tower Semiconductor,646435.4971588248,18,8.9nm,0.0,646435497.1588248,1.59
2012,Israel,VisIC,828238.3402873656,12,7.5nm,0.0,828238340.2873656,2.04
2013,USA,NVIDIA,1314889.8696472382,6,8.7nm,0.0,1314889869.6472383,3.04
2013,Taiwan,TSMC,939616.8029162821,19,10.0nm,0.0,939616802.916282,2.17
2013,Netherlands,ASML,442541.4441562303,2,10nm,0.0,442541444.15623033,1.02
2013,USA,Intel,899156.7211450347,23,10nm,0.0,899156721.1450347,2.08
2013,South Korea,Samsung,1396658.413313007,22,7.9nm,0.0,1396658413.3130069,3.23
2013,USA,Broadcom,1312949.6135902451,20,7.0nm,0.0,1312949613.5902452,3.03
2013,USA,Qualcomm,1415492.989630904,38,8.7nm,0.0,1415492989.630904,3.27
2013,USA,AMD,155406.45905992636,2,10nm,0.0,155406459.05992636,0.36
2013,USA,Texas Instruments,1491168.6041592518,12,6.3nm,0.0,1491168604.1592517,3.45
2013,USA,Applied Materials,1451675.6827158001,19,9.1nm,0.0,1451675682.7158,3.35
2013,USA,Lam Research,1598362.418086077,7,9.7nm,0.0,1598362418.086077,3.69
2013,USA,Micron,152828.46830356008,2,10nm,0.0,152828468.30356008,0.35
2013,Japan,Tokyo Electron,733924.6003658609,22,9.2nm,0.0,733924600.3658608,1.7
2013,USA,Analog Devices,552319.2008123368,5,8.0nm,0.0,552319200.8123368,1.28
2013,USA,KLA,635386.3036691936,3,8.1nm,0.0,635386303.6691936,1.47
2013,Netherlands,NXP,783673.6864183267,18,9.8nm,0.0,783673686.4183267,1.81
2013,USA,Marvell,1179074.0645055424,3,7.2nm,0.0,1179074064.5055423,2.72
2013,USA,Microchip,1102943.4943425679,18,5.9nm,0.0,1102943494.342568,2.55
2013,Japan,Renesas,1333867.8368122568,32,9.1nm,0.0,1333867836.8122568,3.08
2013,Germany,Infineon,140471.19778023203,4,9.3nm,0.0,140471197.78023204,0.32
2013,Switzerland,STMicroelectronics,1297429.28306442,30,10nm,0.0,1297429283.06442,3.0
2013,USA,ON Semiconductor,870619.0433762784,6,9.9nm,0.0,870619043.3762784,2.01
2013,USA,GlobalFoundries,1036306.1104290365,24,6.9nm,0.0,1036306110.4290365,2.39
2013,China,SMIC,348274.8982387677,10,10nm,0.0,348274898.2387677,0.8
2013,Taiwan,UMC,1501605.466228422,35,9.4nm,0.0,1501605466.228422,3.47
2013,UK,Arm,1090732.6357740718,30,9.3nm,0.0,1090732635.7740717,2.52
2013,Taiwan,MediaTek,1055576.7714390024,7,8.7nm,0.0,1055576771.4390024,2.44
2013,Taiwan,Realtek,1191414.130036246,12,7.1nm,0.0,1191414130.036246,2.75
2013,Taiwan,Novatek,540457.9488988799,5,7.2nm,0.0,540457948.8988799,1.25
2013,South Korea,SK Hynix,719983.8129176965,20,8.9nm,0.0,719983812.9176966,1.66
2013,USA,Western Digital,336867.25577837735,2,10nm,0.0,336867255.77837735,0.78
2013,Japan,Kioxia,651985.6020936391,17,9.8nm,0.0,651985602.0936391,1.51
2013,Japan,Sony,1320522.4255253929,13,10.0nm,0.0,1320522425.5253928,3.05
2013,Japan,Rohhm,459988.2292497432,14,9.7nm,0.0,459988229.2497432,1.06
2013,USA,Qorvo,557735.5808835281,6,7.0nm,0.0,557735580.8835281,1.29
2013,USA,Skyworks,1156234.4305311576,10,9.4nm,0.0,1156234430.5311577,2.67
2013,USA,Synopsys,460914.8385383028,10,10nm,0.0,460914838.5383028,1.06
2013,USA,Cadence,1291066.8181649041,31,7.0nm,0.0,1291066818.164904,2.98
2013,USA,Ansys,175918.45927396676,4,8.1nm,0.0,175918459.27396676,0.41
2013,USA,Entegris,732103.8480942126,3,7.4nm,0.0,732103848.0942125,1.69
2013,USA,Amkor,87454.74506500832,3,7.3nm,0.0,87454745.06500831,0.2
2013,Taiwan,ASE,934214.203199554,3,9.8nm,0.0,934214203.199554,2.16
2013,China,JCET,555335.2180843698,16,11nm,0.0,555335218.0843698,1.28
2013,Taiwan,Powertech,558994.9298909463,16,11nm,0.0,558994929.8909463,1.29
2013,Netherlands,Nexperia,1367697.128888424,36,7.4nm,0.0,1367697128.888424,3.16
2013,Germany,Bosch,965527.778952992,4,6.5nm,0.0,965527778.9529921,2.23
2013,Israel,Tower Semiconductor,1648209.353657831,19,10nm,0.0,1648209353.657831,3.81
2013,Israel,VisIC,1337377.3907443623,35,11nm,0.0,1337377390.7443624,3.09
2014,USA,NVIDIA,436333.14443794184,2,6.7nm,0.0,436333144.43794185,1.0
2014,Taiwan,TSMC,250714.39593502562,1,6.4nm,0.0,250714395.93502563,0.58
2014,Netherlands,ASML,1339707.926291344,24,6.2nm,0.0,1339707926.291344,3.08
2014,USA,Intel,1124133.781150871,10,4.8nm,0.0,1124133781.150871,2.59
2014,South Korea,Samsung,1307412.741803088,26,8.3nm,0.0,1307412741.803088,3.01
2014,USA,Broadcom,98870.73580165091,3,7.6nm,0.0,98870735.80165091,0.23
2014,USA,Qualcomm,972616.6542872585,19,8.8nm,0.0,972616654.2872585,2.24
2014,USA,AMD,1011836.2199271391,19,9.4nm,0.0,1011836219.9271392,2.33
2014,USA,Texas Instruments,1294712.458336234,19,8.1nm,0.0,1294712458.336234,2.98
2014,USA,Applied Materials,682457.9658385196,6,7.5nm,0.0,682457965.8385196,1.57
2014,USA,Lam Research,1580351.375457843,45,6.3nm,0.0,1580351375.457843,3.64
2014,USA,Micron,913110.6587253439,8,9.4nm,0.0,913110658.7253438,2.1
2014,Japan,Tokyo Electron,1668542.434507981,34,8.5nm,0.0,1668542434.5079808,3.84
2014,USA,Analog Devices,1225356.8686986442,23,5.0nm,0.0,1225356868.6986442,2.82
2014,USA,KLA,791637.3946927334,17,7.9nm,0.0,791637394.6927334,1.82
2014,Netherlands,NXP,655622.282291691,19,5.5nm,0.0,655622282.2916911,1.51
2014,USA,Marvell,867598.837395124,19,8.0nm,0.0,867598837.3951241,2.0
2014,USA,Microchip,1114632.5019768467,11,5.5nm,0.0,1114632501.9768467,2.57
2014,Japan,Renesas,1093476.5844933002,21,5.6nm,0.0,1093476584.4933002,2.52
2014,Germany,Infineon,1208761.8165205584,18,7.9nm,0.0,1208761816.5205584,2.78
2014,Switzerland,STMicroelectronics,1429053.5548970709,10,4.8nm,0.0,1429053554.897071,3.29
2014,USA,ON Semiconductor,1331984.9089353809,26,8.0nm,0.0,1331984908.935381,3.07
2014,USA,GlobalFoundries,1430366.1883310785,36,9.3nm,0.0,1430366188.3310785,3.29
2014,China,SMIC,926867.841367629,15,6.6nm,0.0,926867841.367629,2.13
2014,Taiwan,UMC,290049.27737844473,6,6.0nm,0.0,290049277.37844473,0.67
2014,UK,Arm,1568898.315346817,29,7.5nm,0.0,1568898315.346817,3.61
2014,Taiwan,MediaTek,625304.4850210986,3,4.9nm,0.0,625304485.0210986,1.44
2014,Taiwan,Realtek,739276.350159227,4,7.6nm,0.0,739276350.159227,1.7
2014,Taiwan,Novatek,1501701.0273956694,41,7.8nm,0.0,1501701027.3956695,3.46
2014,South Korea,SK Hynix,385912.2312339031,11,8.9nm,0.0,385912231.2339031,0.89
2014,USA,Western Digital,361624.87253162917,9,6.1nm,0.0,361624872.53162915,0.83
2014,Japan,Kioxia,1371198.7603799808,42,4.9nm,0.0,1371198760.3799808,3.16
2014,Japan,Sony,1529011.5324076926,30,9.3nm,0.0,1529011532.4076927,3.52
2014,Japan,Rohhm,808705.8561990284,21,5.0nm,0.0,808705856.1990285,1.86
2014,USA,Qorvo,592574.8974304406,3,9.3nm,0.0,592574897.4304407,1.36
2014,USA,Skyworks,1395078.52951488,37,9.2nm,0.0,1395078529.51488,3.21
2014,USA,Synopsys,175782.40787556238,3,5.1nm,0.0,175782407.87556237,0.4
2014,USA,Cadence,385181.3071823477,4,6.9nm,0.0,385181307.1823477,0.89
2014,USA,Ansys,481424.57097776857,3,5.5nm,0.0,481424570.97776854,1.11
2014,USA,Entegris,279361.08887778345,9,8.3nm,0.0,279361088.8777835,0.64
2014,USA,Amkor,1646290.6011390903,24,6.0nm,0.0,1646290601.1390903,3.79
2014,Taiwan,ASE,1363956.466550505,16,6.1nm,0.0,1363956466.550505,3.14
2014,China,JCET,421354.98301824677,3,5.9nm,0.0,421354983.01824677,0.97
2014,Taiwan,Powertech,625962.700957497,14,5.0nm,0.0,625962700.957497,1.44
2014,Netherlands,Nexperia,384704.5614824614,10,5.4nm,0.0,384704561.4824614,0.89
2014,Germany,Bosch,604846.8141065208,16,5.5nm,0.0,604846814.1065209,1.39
2014,Israel,Tower Semiconductor,171839.56813990435,3,6.2nm,0.0,171839568.13990435,0.4
2014,Israel,VisIC,972638.3352301009,24,5.4nm,0.0,972638335.2301009,2.24
2015,USA,NVIDIA,1030898.9300105987,17,4.3nm,0.0,1030898930.0105988,2.58
2015,Taiwan,TSMC,1105157.4026822047,11,5.6nm,0.0,1105157402.6822047,2.76
2015,Netherlands,ASML,176097.03613516112,3,4.9nm,0.0,176097036.13516113,0.44
2015,USA,Intel,1445383.7771828827,6,5.4nm,0.0,1445383777.1828825,3.61
2015,South Korea,Samsung,821209.8923854162,19,5.9nm,0.0,821209892.3854162,2.05
2015,USA,Broadcom,1179269.1582880206,29,7.0nm,0.0,1179269158.2880206,2.95
2015,USA,Qualcomm,573296.4768790369,10,7.0nm,0.0,573296476.8790369,1.43
2015,USA,AMD,1731908.6896050717,47,5.2nm,0.0,1731908689.6050718,4.33
2015,USA,Texas Instruments,369710.5770299855,6,6.6nm,0.0,369710577.0299855,0.92
2015,USA,Applied Materials,879755.9563419054,14,6.9nm,0.0,879755956.3419054,2.2
2015,USA,Lam Research,654807.4811002245,18,5.3nm,0.0,654807481.1002245,1.64
2015,USA,Micron,597919.7762383521,9,6.7nm,0.0,597919776.2383521,1.49
2015,Japan,Tokyo Electron,251093.4777867502,2,7.4nm,0.0,251093477.78675023,0.63
2015,USA,Analog Devices,335968.1409590279,7,6.0nm,0.0,335968140.95902795,0.84
2015,USA,KLA,874705.9524161698,18,4.6nm,0.0,874705952.4161698,2.19
2015,Netherlands,NXP,982815.7892371231,13,6.3nm,0.0,982815789.2371231,2.46
2015,USA,Marvell,277198.3768849513,5,4.5nm,0.0,277198376.8849513,0.69
2015,USA,Microchip,512872.8532422874,5,4.5nm,0.0,512872853.2422874,1.28
2015,Japan,Renesas,1451094.2819265437,15,7.3nm,0.0,1451094281.9265437,3.63
2015,Germany,Infineon,1698423.9909670022,31,4.3nm,0.0,1698423990.9670022,4.24
2015,Switzerland,STMicroelectronics,677350.2373959819,17,5.2nm,0.0,677350237.3959819,1.69
2015,USA,ON Semiconductor,184234.5293892827,4,7.0nm,0.0,184234529.3892827,0.46
2015,USA,GlobalFoundries,1400013.7539511065,10,6.3nm,0.0,1400013753.9511065,3.5
2015,China,SMIC,413164.81179213483,4,7.1nm,0.0,413164811.7921348,1.03
2015,Taiwan,UMC,463182.25394949474,5,3.8nm,0.0,463182253.9494947,1.16
2015,UK,Arm,1528197.3935252628,37,6.1nm,0.0,1528197393.5252628,3.82
2015,Taiwan,MediaTek,1321705.7851551145,9,5.5nm,0.0,1321705785.1551144,3.3
2015,Taiwan,Realtek,637341.2493031592,3,5.6nm,0.0,637341249.3031592,1.59
2015,Taiwan,Novatek,1614068.5003376198,6,4.9nm,0.0,1614068500.3376198,4.03
2015,South Korea,SK Hynix,390932.7055927815,4,7.2nm,0.0,390932705.5927815,0.98
2015,USA,Western Digital,837738.4280118075,13,6.7nm,0.0,837738428.0118074,2.09
2015,Japan,Kioxia,299954.1298684478,5,5.4nm,0.0,299954129.8684478,0.75
2015,Japan,Sony,1058701.8342875154,32,6.7nm,0.0,1058701834.2875154,2.65
2015,Japan,Rohhm,717339.6806748876,19,4.4nm,0.0,717339680.6748877,1.79
2015,USA,Qorvo,87245.22201986662,1,5.1nm,0.0,87245222.01986662,0.22
2015,USA,Skyworks,910645.9990431452,18,7.2nm,0.0,910645999.0431452,2.28
2015,USA,Synopsys,909399.626379035,15,4.0nm,0.0,909399626.379035,2.27
2015,USA,Cadence,94873.31280542385,2,5.4nm,0.0,94873312.80542384,0.24
2015,USA,Ansys,1474194.3773912122,10,3.9nm,0.0,1474194377.3912122,3.68
2015,USA,Entegris,805101.4870001659,7,4.0nm,0.0,805101487.0001658,2.01
2015,USA,Amkor,1277686.0619436835,7,6.1nm,0.0,1277686061.9436836,3.19
2015,Taiwan,ASE,517000.3215362149,4,5.2nm,0.0,517000321.5362149,1.29
2015,China,JCET,1409479.5062223654,19,6.6nm,0.0,1409479506.2223654,3.52
2015,Taiwan,Powertech,250208.99901054343,6,4.7nm,0.0,250208999.01054344,0.63
2015,Netherlands,Nexperia,1196729.217759417,22,7.3nm,0.0,1196729217.7594168,2.99
2015,Germany,Bosch,699258.1183276636,3,3.9nm,0.0,699258118.3276637,1.75
2015,Israel,Tower Semiconductor,1453062.4320682716,25,6.7nm,0.0,1453062432.0682716,3.63
2015,Israel,VisIC,437039.9040197477,6,3.9nm,0.0,437039904.0197477,1.09
2016,USA,NVIDIA,1732072.4605487338,36,5.8nm,196665.74072167109,2715401164.157089,3.18
2016,Taiwan,TSMC,1114621.8102020656,24,4.0nm,379821.42790708283,3013728949.73748,3.53
2016,Netherlands,ASML,1706792.8205560371,46,5.3nm,201762.07029740876,2715603172.0430813,3.18
2016,USA,Intel,532770.6982743344,16,3.1nm,154108.9802377223,1303315599.462946,1.53
