Year,Exporting_Country,Importing_Country,Chip_Export_Value_USD,Chip_Import_Value_USD,Trade_Balance,Logistics_Route,Supply_Chain_Dependency
1998,South Korea,UK,744165345.2293749,755706703.117257,-11541357.887882113,Pacific Ocean,24.79049567302914
1998,South Korea,Taiwan,14427019826.615253,15090746813.200935,-663726986.5856819,Pacific Ocean,38.66102908596286
1998,South Korea,Vietnam,5962537842.409507,6007123461.862928,-44585619.45342159,Air Freight,15.367534157809693
1998,South Korea,Mexico,1974970452.8768675,1980657303.6283138,-5686850.751446247,Pacific Ocean,12.801891259038237
1998,Japan,USA,15412974340.172012,15948291200.863327,-535316860.6913147,Air Freight,39.50304727619826
1998,Japan,China,18940841000.351524,18982111977.738796,-41270977.38727188,Air Freight,35.40293852572277
1998,Japan,Germany,6080298211.442872,6126375328.333293,-46077116.89042091,Air Freight,29.994298063970945
1998,Japan,South Korea,8781839630.83072,8468978915.15912,312860715.6716013,Eurasian Railway,17.9060674510831
1998,Japan,India,12195294498.95114,11863452118.088663,331842380.86247635,Eurasian Railway,13.1749814316358
1998,Japan,UK,10227660828.431952,10315554512.209839,-87893683.77788734,Indian Ocean,21.055341884070277
1998,Japan,Taiwan,8657105695.177347,8360395038.899295,296710656.27805233,Indian Ocean,21.097626881888605
1998,Japan,Vietnam,6331606966.64609,6449496106.805949,-117889140.15985966,Indian Ocean,37.212610986985105
1998,Japan,Mexico,9312307004.487392,8921670953.746805,390636050.74058723,Eurasian Railway,10.642434487142948
1998,Netherlands,USA,9875520062.705633,9577812835.198402,297707227.50723076,Pacific Ocean,67.54580430437761
1998,Netherlands,China,1894176817.105531,1815714852.8622334,78461964.24329758,Air Freight,77.86196805337828
1998,Netherlands,Japan,11065919518.645136,11195323427.66708,-129403909.02194405,Indian Ocean,18.34912796355158
1998,Netherlands,Germany,8570807008.727348,8424069444.548723,146737564.1786251,Pacific Ocean,82.8412807945605
1998,Netherlands,South Korea,13856040834.474506,13740652272.760443,115388561.71406364,Indian Ocean,30.051289454006664
1998,Netherlands,India,23512073928.14679,23308761495.68923,203312432.45755768,Indian Ocean,57.32081758152014
1998,Netherlands,UK,18560855874.43122,18213894063.56251,346961810.86870956,Eurasian Railway,54.703609234448166
1998,Netherlands,Taiwan,10691637079.419718,10321659716.288267,369977363.13145065,Indian Ocean,40.02462736227937
1998,Netherlands,Vietnam,2027853597.1419399,2058907289.910563,-31053692.768623114,Pacific Ocean,67.02717505194403
1998,Netherlands,Mexico,20304231749.917023,19674980851.33755,629250898.5794716,Eurasian Railway,84.17477960481673
1998,China,USA,20913375402.20195,20531508312.42795,381867089.77399826,Eurasian Railway,33.52352886225159
1998,China,Japan,12099636413.081013,12054291369.679565,45345043.401447296,Pacific Ocean,32.23315783470592
1998,China,Germany,11870927210.27227,11553461272.00673,317465938.2655411,Eurasian Railway,20.27069708350075
1998,China,South Korea,7538051847.341794,7260592899.665897,277458947.67589664,Indian Ocean,19.592970569487075
1998,China,India,6644921561.403053,6517134565.74558,127786995.65747356,Indian Ocean,19.35218569674997
1998,China,UK,1976562649.8703644,2020432379.5084927,-43869729.63812828,Eurasian Railway,15.42910933213255
1998,China,Taiwan,3511163889.2627687,3676712477.539068,-165548588.27629948,Air Freight,29.638002963239437
1998,China,Vietnam,1655236867.6701763,1618180099.7565484,37056767.91362786,Eurasian Railway,27.052560245133222
1998,China,Mexico,15768455538.989761,15240271142.898222,528184396.0915394,Pacific Ocean,14.387529296617826
1998,Germany,USA,4448915369.958499,4353739252.886534,95176117.07196522,Indian Ocean,29.432637905605528
1998,Germany,China,6324725878.689559,6317701247.969781,7024630.719778061,Eurasian Railway,17.954291716714017
1998,Germany,Japan,5308372460.415696,5291489736.4936495,16882723.92204666,Pacific Ocean,10.422539039565315
1998,Germany,South Korea,9233451401.55656,9223546235.01036,9905166.546199799,Pacific Ocean,11.908498420433173
1998,Germany,India,10039193967.802383,10024163482.297474,15030485.504909515,Eurasian Railway,6.662297863881278
1998,Germany,UK,13926674268.839611,14526554925.623898,-599880656.7842865,Air Freight,17.125728219103326
1998,Germany,Taiwan,16996293840.162933,17683421429.54837,-687127589.385437,Air Freight,19.257031325956554
1998,Germany,Vietnam,9494481274.283154,9677310795.436558,-182829521.15340424,Eurasian Railway,11.226148839853623
1998,Germany,Mexico,1567628592.6137486,1550278694.1317623,17349898.481986284,Pacific Ocean,28.047725651733867
1998,Malaysia,USA,2205425452.716316,2233005085.9945126,-27579633.278196335,Indian Ocean,35.40657853547188
1998,Malaysia,China,9201738291.604445,9219312914.030815,-17574622.42637062,Indian Ocean,28.02522269617394
1998,Malaysia,Japan,1307833545.4828656,1278876171.6410756,28957373.84178996,Indian Ocean,21.648938382403614
1998,Malaysia,Germany,12828474489.33528,13186782314.282526,-358307824.94724655,Eurasian Railway,30.983173400542327
1998,Malaysia,South Korea,19205017193.66194,18357344167.8297,847673025.832241,Eurasian Railway,11.890350285378252
1998,Malaysia,India,13524313525.054405,13188276787.338184,336036737.71622086,Eurasian Railway,6.91192010682696
1998,Malaysia,UK,11051026804.330566,11348199346.768232,-297172542.43766594,Indian Ocean,36.43069094247174
1998,Malaysia,Taiwan,6917654447.1694765,6923474061.99928,-5819614.829803467,Eurasian Railway,17.62801376407092
1998,Malaysia,Vietnam,4099375498.1636114,3955113488.7392163,144262009.42439508,Air Freight,10.8758499931916
1998,Malaysia,Mexico,4384312649.123665,4284351660.539422,99960988.58424282,Pacific Ocean,33.61009932248544
1998,Singapore,USA,6140454441.879662,6268843166.048357,-128388724.16869545,Indian Ocean,36.87499499303203
1998,Singapore,China,13207540815.419558,13389050036.512287,-181509221.09272957,Pacific Ocean,6.0021096656774535
1998,Singapore,Japan,14217095780.783016,14379908084.545633,-162812303.7626171,Pacific Ocean,25.302255889453626
1998,Singapore,Germany,1886240926.4209023,1801352910.352699,84888016.06820321,Air Freight,8.748938036029328
1998,Singapore,South Korea,16138089908.154411,16279114528.474087,-141024620.31967545,Indian Ocean,8.432427946722404
1998,Singapore,India,11320214508.214985,11023299794.465628,296914713.7493572,Eurasian Railway,33.461463456985854
1998,Singapore,UK,6919099540.418086,7223528355.192017,-304428814.77393055,Air Freight,35.923203278595906
1998,Singapore,Taiwan,12576629718.11867,12943736964.709187,-367107246.59051704,Pacific Ocean,15.416399865249913
1998,Singapore,Vietnam,19791305592.909203,19610089822.03604,181215770.87316132,Indian Ocean,30.542745624141332
1998,Singapore,Mexico,7830916016.563783,8109618915.210048,-278702898.64626503,Pacific Ocean,34.406170423805136
1999,Taiwan,USA,53943622208.867935,55857961157.44932,-1914338948.5813828,Pacific Ocean,41.31120211759996
1999,Taiwan,China,1267568805.8111875,1320162142.125234,-52593336.31404638,Air Freight,19.225001774560635
1999,Taiwan,Japan,3687768410.9224415,3765527468.8865557,-77759057.96411419,Indian Ocean,24.26989307816232
1999,Taiwan,Germany,18239397252.964916,17928026982.92619,311370270.0387268,Air Freight,68.5238946030853
1999,Taiwan,South Korea,7273899424.489189,7522200963.530603,-248301539.04141426,Indian Ocean,41.532494410715664
1999,Taiwan,India,9818056120.426699,10075162669.374458,-257106548.94775963,Eurasian Railway,19.819275716718625
1999,Taiwan,UK,12385846114.53564,12057954914.07112,327891200.4645214,Indian Ocean,44.945425650460336
1999,Taiwan,Vietnam,14949655126.378656,14697344588.791878,252310537.58677864,Indian Ocean,88.40741710874201
1999,Taiwan,Mexico,4286502804.9405766,4318907801.154182,-32404996.21360588,Indian Ocean,19.175511369182637
1999,USA,China,8406127752.978827,8685983110.703928,-279855357.7251005,Indian Ocean,76.15830619872247
1999,USA,Japan,3520197433.722954,3615436016.47634,-95238582.75338602,Indian Ocean,31.5760612196547
1999,USA,Germany,7717638777.227143,7848835451.778959,-131196674.55181599,Eurasian Railway,80.27559303608635
1999,USA,South Korea,7336620081.077665,7307206780.252083,29413300.825582504,Air Freight,38.582314408323526
1999,USA,India,12540877580.075314,13065038583.385464,-524161003.31015015,Air Freight,32.56020555409614
1999,USA,UK,12918050493.10326,13457334179.38643,-539283686.2831707,Air Freight,82.69751424119282
1999,USA,Taiwan,5874621225.149661,5621186241.35791,253434983.7917509,Indian Ocean,20.5124297444371
1999,USA,Vietnam,18427841346.64774,18585087115.445095,-157245768.79735565,Indian Ocean,86.77121694124703
1999,USA,Mexico,3333262228.3811827,3404400397.8328624,-71138169.4516797,Eurasian Railway,58.43201070004192
1999,South Korea,USA,2380292731.471977,2390713012.4754753,-10420281.003498077,Pacific Ocean,14.8890202283604
1999,South Korea,China,5280284243.741947,5093250258.084973,187033985.65697384,Air Freight,33.55130556099902
1999,South Korea,Japan,1271907283.9865003,1319673491.4339418,-47766207.44744158,Pacific Ocean,6.247144088390542
1999,South Korea,Germany,15702991597.063307,16426395189.203337,-723403592.1400299,Air Freight,12.45984663756651
1999,South Korea,India,4234355672.8675547,4125466804.427528,108888868.44002676,Air Freight,30.94379097507704
1999,South Korea,UK,3121765185.2369356,3030794862.403908,90970322.83302784,Eurasian Railway,10.717740766531866
1999,South Korea,Taiwan,9633635649.57508,10009664892.617079,-376029243.0419979,Indian Ocean,10.131493912409566
1999,South Korea,Vietnam,2731957311.990894,2673548173.136987,58409138.85390663,Pacific Ocean,23.833698049573115
1999,South Korea,Mexico,4462798609.549582,4349056227.510037,113742382.0395441,Air Freight,30.767209189932892
1999,Japan,USA,16149026050.213198,15364972555.738857,784053494.4743404,Pacific Ocean,7.841810678711351
1999,Japan,China,18365757348.114395,19193363313.888542,-827605965.774147,Indian Ocean,28.304771332254816
1999,Japan,Germany,15242937006.051655,14644692951.234112,598244054.817543,Eurasian Railway,5.827903058440946
1999,Japan,South Korea,19878076147.79289,19066308164.00639,811767983.786499,Indian Ocean,29.27600779963603
1999,Japan,India,15362893839.660345,16045203891.443382,-682310051.7830372,Air Freight,15.736803722853304
1999,Japan,UK,10793089510.693113,10274390422.723257,518699087.96985626,Air Freight,16.356292194586146
1999,Japan,Taiwan,14435928757.30844,14005730927.21918,430197830.0892601,Indian Ocean,15.575994215685075
1999,Japan,Vietnam,18310158062.12555,18224329941.256268,85828120.86928177,Air Freight,15.88681191834603
1999,Japan,Mexico,13493698077.099281,13586798973.30616,-93100896.20687866,Pacific Ocean,29.367767025170345
1999,Netherlands,USA,32231137734.17027,31536816947.13543,694320787.0348396,Air Freight,81.2313707973466
1999,Netherlands,China,24451052381.77522,24171870972.007504,279181409.76771545,Indian Ocean,31.996728831752257
1999,Netherlands,Japan,29870221806.30707,31275545984.697426,-1405324178.3903542,Eurasian Railway,21.920184386487456
1999,Netherlands,Germany,9042887404.0865,8604871440.262562,438015963.82393837,Pacific Ocean,11.75531740780512
1999,Netherlands,South Korea,27424525498.30576,26982738889.644417,441786608.6613426,Air Freight,56.88390467299416
1999,Netherlands,India,8188657354.319519,8341753274.221883,-153095919.90236378,Air Freight,75.27236691051655
1999,Netherlands,UK,8531134948.050432,8471986618.364885,59148329.685546875,Air Freight,56.25427853300985
1999,Netherlands,Taiwan,2099998549.4159162,2022419002.4695551,77579546.94636106,Eurasian Railway,12.946865368264264
1999,Netherlands,Vietnam,21335374599.243423,22276126954.96636,-940752355.7229347,Eurasian Railway,31.463028071106606
1999,Netherlands,Mexico,12127285070.27253,12436763998.293371,-309478928.0208416,Pacific Ocean,79.58190396668176
1999,China,USA,14541369879.93084,14847508136.932732,-306138257.0018921,Eurasian Railway,29.71433817705381
1999,China,Japan,6772564780.496013,6950995230.389779,-178430449.8937664,Air Freight,8.833781174207996
1999,China,Germany,5878799512.2664995,5796995973.714424,81803538.55207539,Air Freight,37.933761502122856
1999,China,South Korea,5341132692.396117,5468198170.755785,-127065478.35966778,Indian Ocean,20.691771951036323
1999,China,India,8853451562.730057,9149989780.493507,-296538217.7634506,Eurasian Railway,17.489930359828485
1999,China,UK,6659179371.010826,6479780702.412394,179398668.59843254,Eurasian Railway,32.03127158292281
1999,China,Taiwan,7783568119.837555,7607085406.808416,176482713.02913857,Air Freight,7.397397616693764
1999,China,Vietnam,3755584585.5609465,3639372241.945148,116212343.61579847,Pacific Ocean,27.8872479474013
1999,China,Mexico,13290020458.24349,13405780995.320433,-115760537.07694244,Indian Ocean,23.633464957605668
1999,Germany,USA,20070394076.545174,20218064184.12452,-147670107.5793457,Eurasian Railway,29.51665654625392
1999,Germany,China,14745736933.916887,15291495887.917217,-545758954.00033,Indian Ocean,30.22504080800201
1999,Germany,Japan,17341574834.417835,17894554597.5183,-552979763.1004639,Pacific Ocean,37.914587742138416
1999,Germany,South Korea,9615188909.975342,9509881861.569683,105307048.40565872,Air Freight,39.769572504653325
1999,Germany,India,8766834869.360476,9036819833.32931,-269984963.9688339,Air Freight,31.082646701865457
1999,Germany,UK,636698798.8192276,632660289.8592403,4038508.9599872828,Indian Ocean,21.19810073556793
1999,Germany,Taiwan,20657101220.767536,19648780579.723755,1008320641.0437813,Pacific Ocean,24.34940030674185
1999,Germany,Vietnam,12337977621.473446,11754494493.117588,583483128.3558578,Eurasian Railway,15.137610363325372
1999,Germany,Mexico,16546827987.791624,16869202731.369541,-322374743.5779171,Air Freight,28.18455111284055
1999,Malaysia,USA,5310220356.713042,5222847007.414819,87373349.2982235,Air Freight,33.62129365339665
1999,Malaysia,China,19952296839.165478,19422866372.227203,529430466.9382744,Indian Ocean,8.162941197936735
1999,Malaysia,Japan,15968286459.238722,16238302909.478836,-270016450.2401142,Indian Ocean,28.776107797984324
1999,Malaysia,Germany,2011651195.291178,2048619311.7387567,-36968116.44757867,Eurasian Railway,39.862692052880924
1999,Malaysia,South Korea,8783854428.176792,8790400504.984549,-6546076.807756424,Eurasian Railway,29.00065855433749
1999,Malaysia,India,2819685404.6189947,2741682721.873471,78002682.74552393,Eurasian Railway,25.29419817846271
1999,Malaysia,UK,18155910312.481815,18663702737.819897,-507792425.33808136,Pacific Ocean,15.725371682314714
1999,Malaysia,Taiwan,7753687835.732304,7378724476.630483,374963359.10182095,Eurasian Railway,12.159038514072726
1999,Malaysia,Vietnam,11026566507.405127,11329091811.927992,-302525304.5228653,Pacific Ocean,24.84587194529137
1999,Malaysia,Mexico,9256492737.93641,9219256221.816854,37236516.11955643,Eurasian Railway,28.32596873511917
1999,Singapore,USA,5151693339.426724,5378655960.353105,-226962620.92638016,Eurasian Railway,8.29460250828487
1999,Singapore,China,13930583293.752073,14058772057.391447,-128188763.63937378,Pacific Ocean,16.45527752498105
1999,Singapore,Japan,11426569947.882017,11834880879.3833,-408310931.50128365,Air Freight,27.767499457987913
1999,Singapore,Germany,11267177542.429306,10772821234.066645,494356308.36266136,Indian Ocean,31.108769661739082
1999,Singapore,South Korea,2641140555.462179,2540391855.301957,100748700.16022205,Pacific Ocean,29.239009837211295
1999,Singapore,India,6040438317.146624,6046731553.748817,-6293236.602193832,Air Freight,5.700180754915898
1999,Singapore,UK,17296261113.35023,17579746992.324783,-283485878.97455215,Pacific Ocean,37.900326416556425
1999,Singapore,Taiwan,22022668016.576294,21483454747.551956,539213269.0243378,Eurasian Railway,30.632217437676427
1999,Singapore,Vietnam,1563475684.5597627,1534064781.390147,29410903.169615746,Pacific Ocean,11.966554865177475
1999,Singapore,Mexico,4154491572.1303253,4212517636.5790834,-58026064.448758125,Air Freight,28.902822919477114
2000,Taiwan,USA,48873595877.32162,50114136091.02525,-1240540213.7036362,Eurasian Railway,83.17853878230441
2000,Taiwan,China,40126848032.39592,41079353604.38998,-952505571.9940567,Pacific Ocean,32.607266603002586
2000,Taiwan,Japan,11799683938.697037,11787843163.924995,11840774.77204132,Eurasian Railway,31.66992442568005
2000,Taiwan,Germany,13627707313.174936,13728354517.820442,-100647204.6455059,Pacific Ocean,22.426397385455044
2000,Taiwan,South Korea,16056957760.288847,15940282108.496407,116675651.79244041,Air Freight,44.770531329216716
2000,Taiwan,India,16866379260.458239,17177296225.673578,-310916965.21533966,Indian Ocean,71.01379391812432
